rep,n,d,p,nc,lc,sq
50000,2,1,0.5100000000000002,22860,45720,102328
50000,2,1,0.5200000000000002,23322,46644,103870
50000,2,1,0.5300000000000002,24130,48260,105997
50000,2,1,0.5400000000000003,24970,49940,108014
50000,2,1,0.5500000000000003,25587,51174,110069
50000,2,1,0.5600000000000003,26571,53142,112247
50000,2,1,0.5700000000000003,27137,54274,113860
50000,2,1,0.5800000000000003,28100,56200,116171
50000,2,1,0.5900000000000003,28668,57336,117793
50000,2,1,0.6000000000000003,29341,58682,119938
50000,2,1,0.6100000000000003,30204,60408,121612
50000,2,1,0.6200000000000003,31181,62362,124142
50000,2,1,0.6300000000000003,31648,63296,125464
50000,2,1,0.6400000000000003,32451,64902,127902
50000,2,1,0.6500000000000004,33317,66634,129992
50000,2,1,0.6600000000000004,34254,68508,132196
50000,2,1,0.6700000000000004,34851,69702,134182
50000,2,1,0.6800000000000004,35359,70718,135795
50000,2,1,0.6900000000000004,36292,72584,137927
50000,2,1,0.7000000000000004,37119,74238,140185
50000,2,1,0.7100000000000004,37689,75378,141921
50000,2,1,0.7200000000000004,38265,76530,143979
50000,2,1,0.7300000000000004,39010,78020,146143
50000,2,1,0.7400000000000004,39580,79160,147782
50000,2,1,0.7500000000000004,40439,80878,149918
50000,2,1,0.7600000000000005,41116,82232,152186
50000,2,1,0.7700000000000005,41716,83432,154021
50000,2,1,0.7800000000000005,42352,84704,156196
50000,2,1,0.7900000000000005,42855,85710,157908
50000,2,1,0.8000000000000005,43402,86804,159964
50000,2,1,0.8100000000000005,44012,88024,162010
50000,2,1,0.8200000000000005,44715,89430,164234
50000,2,1,0.8300000000000005,45166,90332,165749
50000,2,1,0.8400000000000005,45466,90932,167602
50000,2,1,0.8500000000000005,46198,92396,170307
50000,2,1,0.8600000000000005,46535,93070,171942
50000,2,1,0.8700000000000006,47016,94032,174088
50000,2,1,0.8800000000000006,47437,94874,176016
50000,2,1,0.8900000000000006,47824,95648,177920
50000,2,1,0.9000000000000006,48178,96356,180034
50000,2,1,0.9100000000000006,48518,97036,181952
50000,2,1,0.9200000000000006,48779,97558,183921
50000,2,1,0.9300000000000006,49117,98234,186053
50000,2,1,0.9400000000000006,49335,98670,188113
50000,2,1,0.9500000000000006,49517,99034,190034
50000,2,1,0.9600000000000006,49673,99346,191996
50000,2,1,0.9700000000000006,49841,99682,194038
50000,2,1,0.9800000000000006,49924,99848,195973
50000,2,1,0.9900000000000007,49986,99972,198007
50000,2,1,1.0000000000000007,50000,100000,200000
50000,2,1,1,50000,100000,200000
50000,2,2,0.0,0,0,0
50000,2,2,0.1,0,0,7943
50000,2,2,0.2,15,60,32017
50000,2,2,0.11,0,0,9698
50000,2,2,0.12,1,4,11746
50000,2,2,0.13,1,4,13568
50000,2,2,0.14,0,0,15622
50000,2,2,0.15000000000000002,2,8,17933
50000,2,2,0.16000000000000003,3,12,20471
50000,2,2,0.17000000000000004,3,12,23113
50000,2,2,0.18000000000000005,4,16,25773
50000,2,2,0.19000000000000006,15,60,29026
50000,2,2,0.20000000000000007,12,48,31837
50000,2,2,0.21000000000000008,18,72,35173
50000,2,2,0.22000000000000008,13,52,38485
50000,2,2,0.2300000000000001,41,164,42571
50000,2,2,0.2400000000000001,37,148,45829
50000,2,2,0.2500000000000001,39,156,49983
50000,2,2,0.2600000000000001,47,188,54031
50000,2,2,0.27000000000000013,78,312,58386
50000,2,2,0.28000000000000014,98,392,62558
50000,2,2,0.29000000000000015,117,468,67529
50000,2,2,0.30000000000000016,130,520,72040
50000,2,2,0.31000000000000016,174,696,77523
50000,2,2,0.3200000000000002,195,780,82075
50000,2,2,0.3300000000000002,252,1008,87312
50000,2,2,0.3400000000000002,310,1240,92449
50000,2,2,0.3500000000000002,353,1412,97637
50000,2,2,0.3600000000000002,428,1712,103390
50000,2,2,0.3700000000000002,488,1952,110111
50000,2,2,0.3800000000000002,611,2444,115199
50000,2,2,0.39000000000000024,714,2856,121365
50000,2,2,0.40000000000000024,818,3272,127251
50000,2,2,0.41000000000000025,934,3736,134739
50000,2,2,0.42000000000000026,1080,4320,141381
50000,2,2,0.43000000000000027,1250,5000,148311
50000,2,2,0.4400000000000003,1426,5704,154856
50000,2,2,0.4500000000000003,1640,6560,162620
50000,2,2,0.4600000000000003,1796,7184,169544
50000,2,2,0.4700000000000003,2008,8032,176134
50000,2,2,0.4800000000000003,2335,9340,185056
50000,2,2,0.4900000000000003,2650,10600,191484
50000,2,2,0.5000000000000003,2989,11956,199923
50000,2,2,0.5100000000000003,3243,12972,208194
50000,2,2,0.5200000000000004,3816,15264,216398
50000,2,2,0.5300000000000004,4120,16480,224153
50000,2,2,0.5400000000000004,4574,18296,233559
50000,2,2,0.5500000000000004,5268,21072,241864
50000,2,2,0.5600000000000004,5700,22800,250655
50000,2,2,0.5700000000000004,6246,24984,260151
50000,2,2,0.5800000000000004,7056,28224,269453
50000,2,2,0.5900000000000004,7534,30136,277564
50000,2,2,0.6000000000000004,8522,34088,289300
50000,2,2,0.6100000000000004,9243,36972,297951
50000,2,2,0.6200000000000004,9899,39596,307840
50000,2,2,0.6300000000000004,10878,43512,317403
50000,2,2,0.6400000000000005,11733,46932,328064
50000,2,2,0.6500000000000005,12780,51120,338787
50000,2,2,0.6600000000000005,14025,56100,349509
50000,2,2,0.6700000000000005,15044,60176,359359
50000,2,2,0.6800000000000005,16158,64632,369933
50000,2,2,0.6900000000000005,17352,69408,380960
50000,2,2,0.7000000000000005,18743,74972,393191
50000,2,2,0.7100000000000005,19898,79592,402947
50000,2,2,0.7200000000000005,20944,83776,412165
50000,2,2,0.7300000000000005,22601,90404,425736
50000,2,2,0.7400000000000005,24008,96032,437565
50000,2,2,0.7500000000000006,25458,101832,449794
50000,2,2,0.7600000000000006,26900,107600,462269
50000,2,2,0.7700000000000006,28395,113580,474095
50000,2,2,0.7800000000000006,29875,119500,485421
50000,2,2,0.7900000000000006,31323,125292,497839
50000,2,2,0.8000000000000006,33080,132320,511609
50000,2,2,0.8100000000000006,34545,138180,526143
50000,2,2,0.8200000000000006,35968,143872,537110
50000,2,2,0.8300000000000006,37393,149572,551140
50000,2,2,0.8400000000000006,38882,155528,565074
50000,2,2,0.8500000000000006,40193,160772,577005
50000,2,2,0.8600000000000007,41497,165988,592149
50000,2,2,0.8700000000000007,42689,170756,605791
50000,2,2,0.8800000000000007,43852,175408,619807
50000,2,2,0.8900000000000007,44903,179612,633332
50000,2,2,0.9000000000000007,45957,183828,648004
50000,2,2,0.9100000000000007,46761,187044,662404
50000,2,2,0.9200000000000007,47552,190208,676615
50000,2,2,0.9300000000000007,48187,192748,692346
50000,2,2,0.9400000000000007,48733,194932,706246
50000,2,2,0.9500000000000007,49189,196756,722344
50000,2,2,0.9600000000000007,49510,198040,737006
50000,2,2,0.9700000000000008,49774,199096,753274
50000,2,2,0.9800000000000008,49885,199540,768066
50000,2,2,0.9900000000000008,49977,199908,783954
50000,2,2,1.0000000000000007,50000,200000,800000
50000,2,2,1,50000,200000,800000
50000,2,3,0.0,0,0,0
50000,2,3,0.1,0,0,3183
50000,2,3,0.2,0,0,25203
50000,2,3,0.30000000000000004,0,0,86110
50000,2,3,0.4,0,0,204821
50000,2,3,0.5,24,192,400271
50000,2,3,0.41000000000000003,4,32,219218
50000,2,3,0.42000000000000004,1,8,236841
50000,2,3,0.43000000000000005,4,32,255492
50000,2,3,0.44000000000000006,5,40,272757
50000,2,3,0.45000000000000007,8,64,291049
50000,2,3,0.4600000000000001,2,16,311270
50000,2,3,0.4700000000000001,11,88,333172
50000,2,3,0.4800000000000001,12,96,355381
50000,2,3,0.4900000000000001,19,152,376266
50000,2,3,0.5000000000000001,19,152,400837
50000,2,3,0.5100000000000001,23,184,424951
50000,2,3,0.5200000000000001,42,336,449925
50000,2,3,0.5300000000000001,53,424,477856
50000,2,3,0.5400000000000001,75,600,502929
50000,2,3,0.5500000000000002,85,680,535019
50000,2,3,0.5600000000000002,104,832,560251
50000,2,3,0.5700000000000002,155,1240,593746
50000,2,3,0.5800000000000002,192,1536,624183
50000,2,3,0.5900000000000002,239,1912,656326
50000,2,3,0.6000000000000002,308,2464,691548
50000,2,3,0.6100000000000002,400,3200,722819
50000,2,3,0.6200000000000002,462,3696,762783
50000,2,3,0.6300000000000002,619,4952,800296
50000,2,3,0.6400000000000002,805,6440,839307
50000,2,3,0.6500000000000002,951,7608,878917
50000,2,3,0.6600000000000003,1137,9096,918720
50000,2,3,0.6700000000000003,1346,10768,963577
50000,2,3,0.6800000000000003,1765,14120,1005777
50000,2,3,0.6900000000000003,2124,16992,1051624
50000,2,3,0.7000000000000003,2561,20488,1096925
50000,2,3,0.7100000000000003,3075,24600,1143371
50000,2,3,0.7200000000000003,3709,29672,1191613
50000,2,3,0.7300000000000003,4494,35952,1243669
50000,2,3,0.7400000000000003,5377,43016,1298402
50000,2,3,0.7500000000000003,6404,51232,1352305
50000,2,3,0.7600000000000003,7498,59984,1402447
50000,2,3,0.7700000000000004,8798,70384,1462349
50000,2,3,0.7800000000000004,10456,83648,1519121
50000,2,3,0.7900000000000004,12031,96248,1577462
50000,2,3,0.8000000000000004,13988,111904,1638161
50000,2,3,0.8100000000000004,16076,128608,1700610
50000,2,3,0.8200000000000004,18421,147368,1762158
50000,2,3,0.8300000000000004,20788,166304,1832670
50000,2,3,0.8400000000000004,23626,189008,1900096
50000,2,3,0.8500000000000004,26121,208968,1962392
50000,2,3,0.8600000000000004,29201,233608,2033724
50000,2,3,0.8700000000000004,32052,256416,2104068
50000,2,3,0.8800000000000004,34904,279232,2179945
50000,2,3,0.8900000000000005,37685,301480,2257813
50000,2,3,0.9000000000000005,40318,322544,2335101
50000,2,3,0.9100000000000005,42625,341000,2413173
50000,2,3,0.9200000000000005,44650,357200,2490553
50000,2,3,0.9300000000000005,46370,370960,2574324
50000,2,3,0.9400000000000005,47598,380784,2656550
50000,2,3,0.9500000000000005,48592,388736,2740806
50000,2,3,0.9600000000000005,49292,394336,2831389
50000,2,3,0.9700000000000005,49633,397064,2921029
50000,2,3,0.9800000000000005,49873,398984,3010030
50000,2,3,0.9900000000000005,49976,399808,3104569
50000,2,3,1.0000000000000004,50000,400000,3200000
50000,2,3,1,50000,400000,3200000
50000,2,4,0.0,0,0,0
50000,2,4,0.1,0,0,1259
50000,2,4,0.2,0,0,19981
50000,2,4,0.30000000000000004,0,0,103373
50000,2,4,0.4,0,0,326927
50000,2,4,0.5,0,0,801564
50000,2,4,0.6,0,0,1659416
50000,2,4,0.7,21,336,3067979
50000,2,4,0.61,0,0,1772657
50000,2,4,0.62,0,0,1902229
50000,2,4,0.63,0,0,2013960
50000,2,4,0.64,1,16,2147795
50000,2,4,0.65,2,32,2286367
50000,2,4,0.66,3,48,2431125
50000,2,4,0.67,2,32,2581637
50000,2,4,0.68,5,80,2736889
50000,2,4,0.6900000000000001,12,192,2901493
50000,2,4,0.7000000000000001,18,288,3083289
50000,2,4,0.7100000000000001,31,496,3244382
50000,2,4,0.7200000000000001,58,928,3434469
50000,2,4,0.7300000000000001,65,1040,3641769
50000,2,4,0.7400000000000001,87,1392,3834747
50000,2,4,0.7500000000000001,143,2288,4046606
50000,2,4,0.7600000000000001,205,3280,4273271
50000,2,4,0.7700000000000001,306,4896,4502979
50000,2,4,0.7800000000000001,451,7216,4741327
50000,2,4,0.7900000000000001,674,10784,4971554
50000,2,4,0.8000000000000002,1022,16352,5244555
50000,2,4,0.8100000000000002,1400,22400,5512862
50000,2,4,0.8200000000000002,1963,31408,5795716
50000,2,4,0.8300000000000002,2780,44480,6082639
50000,2,4,0.8400000000000002,4038,64608,6379589
50000,2,4,0.8500000000000002,5492,87872,6678446
50000,2,4,0.8600000000000002,7591,121456,7009679
50000,2,4,0.8700000000000002,10263,164208,7347706
50000,2,4,0.8800000000000002,13663,218608,7683048
50000,2,4,0.8900000000000002,17517,280272,8025584
50000,2,4,0.9000000000000002,22505,360080,8387575
50000,2,4,0.9100000000000003,28081,449296,8767515
50000,2,4,0.9200000000000003,33696,539136,9173294
50000,2,4,0.9300000000000003,38819,621104,9568608
50000,2,4,0.9400000000000003,43373,693968,10002344
50000,2,4,0.9500000000000003,46615,745840,10431173
50000,2,4,0.9600000000000003,48525,776400,10866149
50000,2,4,0.9700000000000003,49494,791904,11332120
50000,2,4,0.9800000000000003,49859,797744,11813540
50000,2,4,0.9900000000000003,49983,799728,12292599
50000,2,4,1.0000000000000002,50000,800000,12800000
50000,2,4,1,50000,800000,12800000
50000,2,5,0.0,0,0,0
50000,2,5,0.1,0,0,540
50000,2,5,0.2,0,0,16415
50000,2,5,0.30000000000000004,0,0,124842
50000,2,5,0.4,0,0,523766
50000,2,5,0.5,0,0,1604920
50000,2,5,0.6,0,0,3974716
50000,2,5,0.7,0,0,8638387
50000,2,5,0.7999999999999999,1,32,16784715
50000,2,5,0.71,0,0,9257164
50000,2,5,0.72,0,0,9912390
50000,2,5,0.73,0,0,10609686
50000,2,5,0.74,0,0,11344265
50000,2,5,0.75,0,0,12131279
50000,2,5,0.76,0,0,12991331
50000,2,5,0.77,0,0,13825604
50000,2,5,0.78,0,0,14795416
50000,2,5,0.79,1,32,15785030
50000,2,5,0.8,2,64,16748057
50000,2,5,0.81,4,128,17860922
50000,2,5,0.8200000000000001,4,128,19003489
50000,2,5,0.8300000000000001,14,448,20164818
50000,2,5,0.8400000000000001,42,1344,21427990
50000,2,5,0.8500000000000001,53,1696,22702494
50000,2,5,0.8600000000000001,147,4704,24103653
50000,2,5,0.8700000000000001,289,9248,25538320
50000,2,5,0.8800000000000001,562,17984,27022325
50000,2,5,0.8900000000000001,1151,36832,28595661
50000,2,5,0.9000000000000001,2196,70272,30211050
50000,2,5,0.9100000000000001,4354,139328,31930549
50000,2,5,0.9200000000000002,7850,251200,33775844
50000,2,5,0.9300000000000002,14137,452384,35671126
50000,2,5,0.9400000000000002,22826,730432,37551966
50000,2,5,0.9500000000000002,34014,1088448,39640461
50000,2,5,0.9600000000000002,43305,1385760,41745968
50000,2,5,0.9700000000000002,48372,1547904,43936845
50000,2,5,0.9800000000000002,49797,1593504,46292683
50000,2,5,0.9900000000000002,49985,1599520,48698981
50000,2,5,1.0000000000000002,50000,1600000,51200000
50000,2,5,1,50000,1600000,51200000
50000,2,6,0.0,0,0,0
50000,2,6,0.1,0,0,211
50000,2,6,0.2,0,0,13297
50000,2,6,0.30000000000000004,0,0,148686
50000,2,6,0.4,0,0,840162
50000,2,6,0.5,0,0,3194364
50000,2,6,0.6,0,0,9567895
50000,2,6,0.7,0,0,24093053
50000,2,6,0.7999999999999999,0,0,53599975
50000,2,6,0.8999999999999999,5,320,108764875
50000,2,6,0.8099999999999999,0,0,57807831
50000,2,6,0.82,0,0,62123845
50000,2,6,0.83,0,0,66972732
50000,2,6,0.84,0,0,71916398
50000,2,6,0.85,0,0,77154170
50000,2,6,0.86,0,0,82842078
50000,2,6,0.87,0,0,88868790
50000,2,6,0.88,1,64,95094735
50000,2,6,0.89,0,0,101636041
50000,2,6,0.9,9,576,108598043
50000,2,6,0.91,18,1152,116329079
50000,2,6,0.92,83,5312,124101292
50000,2,6,0.93,367,23488,132463199
50000,2,6,0.9400000000000001,1289,82496,141309241
50000,2,6,0.9500000000000001,4690,300160,150626682
50000,2,6,0.9600000000000001,14750,944000,160304831
50000,2,6,0.9700000000000001,34996,2239744,170673495
50000,2,6,0.9800000000000001,48670,3114880,181520296
50000,2,6,0.9900000000000001,49976,3198464,192833062
50000,2,6,1.0,50000,3200000,204800000
50000,2,6,1,50000,3200000,204800000
50000,2,7,0.0,0,0,0
50000,2,7,0.1,0,0,103
50000,2,7,0.2,0,0,10465
50000,2,7,0.30000000000000004,0,0,179449
50000,2,7,0.4,0,0,1343501
50000,2,7,0.5,0,0,6407184
50000,2,7,0.6,0,0,23044735
50000,2,7,0.7,0,0,67466649
50000,2,7,0.7999999999999999,0,0,171704292
50000,2,7,0.8999999999999999,0,0,391881375
50000,2,7,0.9999999999999999,50000,6400000,819200000
50000,2,7,0.9999999999999999,50000,6400000,819200000
50000,2,7,1,50000,6400000,819200000
50000,2,8,0.0,0,0,0
50000,2,8,0.1,0,0,26
50000,2,8,0.2,0,0,8463
50000,2,8,0.30000000000000004,0,0,216934
50000,2,8,0.4,0,0,2160143
50000,2,8,0.5,0,0,12879733
50000,2,8,0.6,0,0,55008957
50000,2,8,0.7,0,0,188886400
50000,2,8,0.7999999999999999,0,0,550089993
50000,2,8,0.8999999999999999,0,0,1409528243
50000,2,8,0.9999999999999999,50000,12800000,3276800000
50000,2,8,0.9999999999999999,50000,12800000,3276800000
50000,2,8,1,50000,12800000,3276800000
50000,3,1,0.0,0,0,0
50000,3,1,0.1,147,441,44898
50000,3,1,0.01,1,3,4509
50000,3,1,0.02,1,3,9058
50000,3,1,0.03,3,9,13491
50000,3,1,0.04,7,21,18132
50000,3,1,0.05,27,81,22569
50000,3,1,0.060000000000000005,27,81,27138
50000,3,1,0.07,57,171,31298
50000,3,1,0.08,77,231,36292
50000,3,1,0.09,108,324,40321
50000,3,1,0.09999999999999999,137,411,44891
50000,3,1,0.10999999999999999,185,555,49474
50000,3,1,0.11999999999999998,259,777,54000
50000,3,1,0.12999999999999998,324,972,58430
50000,3,1,0.13999999999999999,385,1155,63073
50000,3,1,0.15,512,1536,67832
50000,3,1,0.16,657,1971,71787
50000,3,1,0.17,719,2157,76281
50000,3,1,0.18000000000000002,824,2472,80716
50000,3,1,0.19000000000000003,1033,3099,85697
50000,3,1,0.20000000000000004,1138,3414,89528
50000,3,1,0.21000000000000005,1413,4239,95001
50000,3,1,0.22000000000000006,1594,4782,98816
50000,3,1,0.23000000000000007,1800,5400,103532
50000,3,1,0.24000000000000007,2042,6126,107841
50000,3,1,0.25000000000000006,2271,6813,112374
50000,3,1,0.26000000000000006,2500,7500,116733
50000,3,1,0.2700000000000001,2821,8463,121330
50000,3,1,0.2800000000000001,3301,9903,126405
50000,3,1,0.2900000000000001,3620,10860,131078
50000,3,1,0.3000000000000001,3817,11451,134367
50000,3,1,0.3100000000000001,4299,12897,139680
50000,3,1,0.3200000000000001,4682,14046,143363
50000,3,1,0.3300000000000001,5253,15759,149142
50000,3,1,0.34000000000000014,5759,17277,153212
50000,3,1,0.35000000000000014,6152,18456,157835
50000,3,1,0.36000000000000015,6709,20127,162102
50000,3,1,0.37000000000000016,7239,21717,166325
50000,3,1,0.38000000000000017,7865,23595,171520
50000,3,1,0.3900000000000002,8337,25011,175323
50000,3,1,0.4000000000000002,9107,27321,180445
50000,3,1,0.4100000000000002,9636,28908,184310
50000,3,1,0.4200000000000002,10379,31137,188557
50000,3,1,0.4300000000000002,10894,32682,193512
50000,3,1,0.4400000000000002,11783,35349,198226
50000,3,1,0.45000000000000023,12364,37092,202429
50000,3,1,0.46000000000000024,13238,39714,206432
50000,3,1,0.47000000000000025,14005,42015,211560
50000,3,1,0.48000000000000026,14760,44280,215832
50000,3,1,0.49000000000000027,15843,47529,220675
50000,3,1,0.5000000000000002,16548,49644,225489
50000,3,1,0.5100000000000002,17459,52377,229708
50000,3,1,0.5200000000000002,18079,54237,234107
50000,3,1,0.5300000000000002,19069,57207,238224
50000,3,1,0.5400000000000003,20259,60777,243500
50000,3,1,0.5500000000000003,21097,63291,247796
50000,3,1,0.5600000000000003,21904,65712,252131
50000,3,1,0.5700000000000003,22927,68781,256642
50000,3,1,0.5800000000000003,23996,71988,261042
50000,3,1,0.5900000000000003,24913,74739,265472
50000,3,1,0.6000000000000003,26008,78024,270338
50000,3,1,0.6100000000000003,26972,80916,274946
50000,3,1,0.6200000000000003,28038,84114,279328
50000,3,1,0.6300000000000003,28807,86421,283418
50000,3,1,0.6400000000000003,29866,89598,287730
50000,3,1,0.6500000000000004,30718,92154,292061
50000,3,1,0.6600000000000004,31850,95550,297017
50000,3,1,0.6700000000000004,32872,98616,301791
50000,3,1,0.6800000000000004,33773,101319,306113
50000,3,1,0.6900000000000004,34843,104529,310855
50000,3,1,0.7000000000000004,35831,107493,314684
50000,3,1,0.7100000000000004,36910,110730,319746
50000,3,1,0.7200000000000004,37578,112734,323435
50000,3,1,0.7300000000000004,38599,115797,328438
50000,3,1,0.7400000000000004,39442,118326,333001
50000,3,1,0.7500000000000004,40320,120960,337205
50000,3,1,0.7600000000000005,41238,123714,342001
50000,3,1,0.7700000000000005,42032,126096,346759
50000,3,1,0.7800000000000005,42695,128085,351116
50000,3,1,0.7900000000000005,43410,130230,355101
50000,3,1,0.8000000000000005,44202,132606,360084
50000,3,1,0.8100000000000005,44872,134616,364221
50000,3,1,0.8200000000000005,45553,136659,369223
50000,3,1,0.8300000000000005,46042,138126,373535
50000,3,1,0.8400000000000005,46657,139971,378194
50000,3,1,0.8500000000000005,47032,141096,382363
50000,3,1,0.8600000000000005,47445,142335,386607
50000,3,1,0.8700000000000006,48061,144183,391670
50000,3,1,0.8800000000000006,48420,145260,396125
50000,3,1,0.8900000000000006,48684,146052,400365
50000,3,1,0.9000000000000006,48976,146928,404893
50000,3,1,0.9100000000000006,49247,147741,409417
50000,3,1,0.9200000000000006,49472,148416,414127
50000,3,1,0.9300000000000006,49628,148884,418672
50000,3,1,0.9400000000000006,49764,149292,422939
50000,3,1,0.9500000000000006,49861,149583,427328
50000,3,1,0.9600000000000006,49954,149862,432194
50000,3,1,0.9700000000000006,49981,149943,436496
50000,3,1,0.9800000000000006,49992,149976,440912
50000,3,1,0.9900000000000007,50000,150000,445461
50000,3,1,1,50000,150000,450000
50000,3,2,0.0,0,0,0
50000,3,2,0.1,0,0,40362
50000,3,2,0.2,0,0,162174
50000,3,2,0.30000000000000004,1,9,365895
50000,3,2,0.21000000000000005,0,0,178526
50000,3,2,0.22000000000000006,0,0,197505
50000,3,2,0.23000000000000007,0,0,213390
50000,3,2,0.24000000000000007,0,0,234413
50000,3,2,0.25000000000000006,0,0,253740
50000,3,2,0.26000000000000006,0,0,273433
50000,3,2,0.2700000000000001,0,0,295115
50000,3,2,0.2800000000000001,1,9,317090
50000,3,2,0.2900000000000001,0,0,339648
50000,3,2,0.3000000000000001,0,0,361795
50000,3,2,0.3100000000000001,0,0,390074
50000,3,2,0.3200000000000001,0,0,414533
50000,3,2,0.3300000000000001,0,0,440411
50000,3,2,0.34000000000000014,2,18,469136
50000,3,2,0.35000000000000014,1,9,496817
50000,3,2,0.36000000000000015,1,9,525347
50000,3,2,0.37000000000000016,3,27,554471
50000,3,2,0.38000000000000017,4,36,582515
50000,3,2,0.3900000000000002,8,72,615273
50000,3,2,0.4000000000000002,10,90,650639
50000,3,2,0.4100000000000002,9,81,680662
50000,3,2,0.4200000000000002,13,117,715226
50000,3,2,0.4300000000000002,21,189,750130
50000,3,2,0.4400000000000002,20,180,785183
50000,3,2,0.45000000000000023,39,351,822914
50000,3,2,0.46000000000000024,39,351,856851
50000,3,2,0.47000000000000025,64,576,893152
50000,3,2,0.48000000000000026,76,684,931497
50000,3,2,0.49000000000000027,85,765,973234
50000,3,2,0.5000000000000002,95,855,1009918
50000,3,2,0.5100000000000002,171,1539,1053969
50000,3,2,0.5200000000000002,202,1818,1093627
50000,3,2,0.5300000000000002,222,1998,1136948
50000,3,2,0.5400000000000003,267,2403,1182186
50000,3,2,0.5500000000000003,307,2763,1225988
50000,3,2,0.5600000000000003,433,3897,1272264
50000,3,2,0.5700000000000003,522,4698,1319386
50000,3,2,0.5800000000000003,641,5769,1365702
50000,3,2,0.5900000000000003,772,6948,1408188
50000,3,2,0.6000000000000003,980,8820,1458559
50000,3,2,0.6100000000000003,1148,10332,1509706
50000,3,2,0.6200000000000003,1323,11907,1554820
50000,3,2,0.6300000000000003,1728,15552,1610169
50000,3,2,0.6400000000000003,2132,19188,1656117
50000,3,2,0.6500000000000004,2496,22464,1710729
50000,3,2,0.6600000000000004,2985,26865,1764442
50000,3,2,0.6700000000000004,3485,31365,1817612
50000,3,2,0.6800000000000004,4063,36567,1869203
50000,3,2,0.6900000000000004,4823,43407,1928910
50000,3,2,0.7000000000000004,5895,53055,1982997
50000,3,2,0.7100000000000004,6706,60354,2042289
50000,3,2,0.7200000000000004,7849,70641,2098714
50000,3,2,0.7300000000000004,9068,81612,2160054
50000,3,2,0.7400000000000004,10360,93240,2213022
50000,3,2,0.7500000000000004,12088,108792,2280180
50000,3,2,0.7600000000000005,13821,124389,2338935
50000,3,2,0.7700000000000005,15720,141480,2400016
50000,3,2,0.7800000000000005,17767,159903,2465683
50000,3,2,0.7900000000000005,20229,182061,2530843
50000,3,2,0.8000000000000005,22322,200898,2592305
50000,3,2,0.8100000000000005,24931,224379,2658211
50000,3,2,0.8200000000000005,27566,248094,2723260
50000,3,2,0.8300000000000005,30118,271062,2789142
50000,3,2,0.8400000000000005,32703,294327,2859710
50000,3,2,0.8500000000000005,35317,317853,2924297
50000,3,2,0.8600000000000005,37819,340371,2995722
50000,3,2,0.8700000000000006,40188,361692,3067251
50000,3,2,0.8800000000000006,42483,382347,3139680
50000,3,2,0.8900000000000006,44020,396180,3205650
50000,3,2,0.9000000000000006,45741,411669,3280248
50000,3,2,0.9100000000000006,47135,424215,3353603
50000,3,2,0.9200000000000006,48062,432558,3427601
50000,3,2,0.9300000000000006,48840,439560,3502184
50000,3,2,0.9400000000000006,49373,444357,3578993
50000,3,2,0.9500000000000006,49690,447210,3658486
